990	11.9381
991	12.2394
992	12.4653
993	12.7163
994	12.9925
995	13.2435
996	44.7234
997	44.2967
998	44.121
999	44.121
1000	44.4724
1001	14.7497
1002	15.0008
1003	15.2518
1004	15.5028
1005	15.7539
1006	16.0049
1007	16.2811
1008	16.507
1009	16.758
1010	17.0091
1011	17.2601
1012	17.5111
1013	44.6732
1014	44.4222
1015	44.2465
1016	44.0456
1017	43.895
1018	43.8699
1019	43.895
1020	43.8699
1021	43.7444
1022	43.644
1023	43.5938
1024	43.7695
1025	20.7495
1026	20.9754
1027	21.2265
1028	21.4775
1029	21.7034
1030	21.9545
1031	22.2055
1032	22.4314
1033	22.7076
1034	22.9586
1035	23.1845
1036	23.4356
1037	23.6615
1038	23.8874
1039	24.1385
1040	24.3644
1041	24.6155
1042	24.8665
1043	25.0924
1044	25.3435
1045	25.5694
1046	25.7953
1047	26.0464
1048	26.3225
1049	26.5233
1050	26.7744
1051	27.0254
1052	27.2513
1053	27.4773
1054	27.7032
1055	27.9542
1056	28.2053
1057	28.4312
1058	28.6571
1059	28.9082
1060	29.1592
1061	29.36
1062	29.6111
1063	29.8621
1064	30.088
1065	30.3391
1066	30.565
1067	30.816
1068	31.042
1069	31.293
1070	31.5189
1071	31.7449
1072	31.9959
1073	32.2218
1074	32.4478
1075	32.6988
1076	32.9247
1077	33.1507
1078	33.4017
1079	33.6276
1080	33.8787
1081	34.1046
1082	34.3557
1083	34.5816
1084	34.8075
1085	35.0335
1086	35.2845
1087	35.5104
1088	35.7615
1089	35.9874
1090	36.2133
1091	36.4644
1092	36.6903
1093	36.9162
1094	37.1422
1095	37.3932
1096	37.6442
1097	37.8702
1098	38.0961
1099	38.322
1100	38.548
1101	38.7739
1102	39.05
1103	39.276
1104	39.4768
1105	39.7278
1106	39.9538
1107	40.2048
1108	40.4307
1109	40.6818
1110	40.9077
1111	41.1336
1112	41.3596
1113	41.6106
1114	41.8365
1115	42.0625
1116	42.2884
1117	42.5143
1118	42.7654
1119	42.9913
1120	43.2172
1121	43.4432
1122	43.6942
1123	43.9201
1124	44.1461
1125	44.372
1126	44.5979
1127	44.849
1128	44.9996
1129	2.7
1130	2.7
1131	2.7
1132	2.7
1133	2.7
1134	2.7
1135	2.7
1136	2.7
1137	2.7
1138	2.7
1139	2.7
1140	2.7
1141	2.7
1142	2.7
1143	2.7
1144	2.7
1145	2.7
1146	2.7
1147	2.7
1148	2.7
1149	2.7
1150	2.7
1151	2.7
1152	2.7
1153	2.7
1154	2.7
1155	2.7
1156	2.7
